Entity,Code,Day,deaths_per_million,rolling_7d,year,month,quarter,is_weekend,daily_change,pct_change
Canada,CAN,2023-01-15,1.2217165,1.027209107142857,2023,2023-01,2023Q1,True,0.0,0.0
Canada,CAN,2023-01-16,1.2217165,1.0661105857142859,2023,2023-01,2023Q1,False,0.0,0.0
Canada,CAN,2023-01-17,1.2217165,1.1050120642857144,2023,2023-01,2023Q1,False,0.0,0.0
Canada,CAN,2023-01-18,1.2217165,1.143913542857143,2023,2023-01,2023Q1,False,0.0,0.0
Canada,CAN,2023-01-19,1.2217165,1.1828150214285713,2023,2023-01,2023Q1,False,0.0,0.0
Canada,CAN,2023-01-20,1.2217165,1.2217165,2023,2023-01,2023Q1,False,0.0,0.0
Canada,CAN,2023-01-21,1.1113204,1.2059456285714287,2023,2023-01,2023Q1,True,-0.1103961,-0.0903614709304491
Canada,CAN,2023-01-22,1.1113204,1.1901747571428574,2023,2023-01,2023Q1,True,0.0,0.0
Canada,CAN,2023-01-23,1.1113204,1.1744038857142858,2023,2023-01,2023Q1,False,0.0,0.0
Canada,CAN,2023-01-24,1.1113204,1.1586330142857144,2023,2023-01,2023Q1,False,0.0,0.0
Canada,CAN,2023-01-25,1.1113204,1.1428621428571428,2023,2023-01,2023Q1,False,0.0,0.0
Canada,CAN,2023-01-26,1.1113204,1.1270912714285715,2023,2023-01,2023Q1,False,0.0,0.0
Canada,CAN,2023-01-27,1.1113204,1.1113204,2023,2023-01,2023Q1,False,0.0,0.0
Canada,CAN,2023-01-28,1.0230036,1.0987037142857143,2023,2023-01,2023Q1,True,-0.08831680000000008,-0.07947015100235721
Canada,CAN,2023-01-29,1.0230036,1.0860870285714286,2023,2023-01,2023Q1,True,0.0,0.0
Canada,CAN,2023-01-30,1.0230036,1.0734703428571428,2023,2023-01,2023Q1,False,0.0,0.0
Canada,CAN,2023-01-31,1.0230036,1.060853657142857,2023,2023-01,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-01,1.0230036,1.0482369714285715,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-02,1.0230036,1.0356202857142858,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-03,1.0230036,1.0230036,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-04,0.927327,1.0093355142857143,2023,2023-02,2023Q1,True,-0.0956766,-0.09352518407559851
Canada,CAN,2023-02-05,0.927327,0.9956674285714285,2023,2023-02,2023Q1,True,0.0,0.0
Canada,CAN,2023-02-06,0.927327,0.9819993428571429,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-07,0.927327,0.9683312571428572,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-08,0.927327,0.9546631714285715,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-09,0.927327,0.9409950857142857,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-10,0.927327,0.927327,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-11,0.8316504,0.9136589142857143,2023,2023-02,2023Q1,True,-0.0956766,-0.10317460830969016
Canada,CAN,2023-02-12,0.8316504,0.8999908285714285,2023,2023-02,2023Q1,True,0.0,0.0
Canada,CAN,2023-02-13,0.8316504,0.8863227428571429,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-14,0.8316504,0.8726546571428572,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-15,0.8316504,0.8589865714285715,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-16,0.8316504,0.8453184857142857,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-17,0.8316504,0.8316504,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-18,0.7801322,0.8242906571428571,2023,2023-02,2023Q1,True,-0.05151819999999996,-0.061946943090510076
Canada,CAN,2023-02-19,0.7801322,0.8169309142857143,2023,2023-02,2023Q1,True,0.0,0.0
Canada,CAN,2023-02-20,0.7801322,0.8095711714285715,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-21,0.7801322,0.8022114285714286,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-22,0.7801322,0.7948516857142858,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-23,0.7801322,0.7874919428571429,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-24,0.7801322,0.7801322,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-25,0.61821795,0.7570015928571429,2023,2023-02,2023Q1,True,-0.16191425000000004,-0.20754719520614584
Canada,CAN,2023-02-26,0.61821795,0.7338709857142857,2023,2023-02,2023Q1,True,0.0,0.0
Canada,CAN,2023-02-27,0.61821795,0.7107403785714286,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-02-28,0.61821795,0.6876097714285715,2023,2023-02,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-01,0.61821795,0.6644791642857142,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-02,0.61821795,0.6413485571428571,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-03,0.61821795,0.61821795,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-04,0.6071784,0.6166408714285714,2023,2023-03,2023Q1,True,-0.011039550000000009,-0.0178570518698139
Canada,CAN,2023-03-05,0.6071784,0.6150637928571429,2023,2023-03,2023Q1,True,0.0,0.0
Canada,CAN,2023-03-06,0.6071784,0.6134867142857142,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-07,0.6071784,0.6119096357142857,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-08,0.6071784,0.6103325571428571,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-09,0.6071784,0.6087554785714285,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-10,0.6071784,0.6071784,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-11,0.5924589,0.6050756142857142,2023,2023-03,2023Q1,True,-0.014719499999999996,-0.024242463170626616
Canada,CAN,2023-03-12,0.5924589,0.6029728285714285,2023,2023-03,2023Q1,True,0.0,0.0
Canada,CAN,2023-03-13,0.5924589,0.6008700428571428,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-14,0.5924589,0.5987672571428571,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-15,0.5924589,0.5966644714285714,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-16,0.5924589,0.5945616857142857,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-17,0.5924589,0.5924589,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-18,0.6660563,0.6029728142857144,2023,2023-03,2023Q1,True,0.07359740000000004,0.12422363812915971
Canada,CAN,2023-03-19,0.6660563,0.6134867285714286,2023,2023-03,2023Q1,True,0.0,0.0
Canada,CAN,2023-03-20,0.6660563,0.6240006428571429,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-21,0.6660563,0.6345145571428572,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-22,0.6660563,0.6450284714285714,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-23,0.6660563,0.6555423857142858,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-24,0.6660563,0.6660563,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-25,0.5556602,0.6502854285714286,2023,2023-03,2023Q1,True,-0.1103961,-0.16574589865751588
Canada,CAN,2023-03-26,0.5556602,0.6345145571428572,2023,2023-03,2023Q1,True,0.0,0.0
Canada,CAN,2023-03-27,0.5556602,0.6187436857142857,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-28,0.5556602,0.6029728142857144,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-29,0.5556602,0.5872019428571429,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-30,0.5556602,0.5714310714285714,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-03-31,0.5556602,0.5556602,2023,2023-03,2023Q1,False,0.0,0.0
Canada,CAN,2023-04-01,0.48206282,0.5451462885714287,2023,2023-04,2023Q2,True,-0.07359738000000005,-0.13245033565477615
Canada,CAN,2023-04-02,0.48206282,0.5346323771428572,2023,2023-04,2023Q2,True,0.0,0.0
Canada,CAN,2023-04-03,0.48206282,0.5241184657142858,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-04,0.48206282,0.5136045542857143,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-05,0.48206282,0.5030906428571429,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-06,0.48206282,0.49257673142857145,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-07,0.48206282,0.48206282,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-08,0.0,0.4131967028571429,2023,2023-04,2023Q2,True,-0.48206282,-1.0
Canada,CAN,2023-04-09,0.5409407,0.4216078285714286,2023,2023-04,2023Q2,True,0.5409407,
Canada,CAN,2023-04-10,0.5409407,0.4300189542857143,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-11,0.5409407,0.43843008,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-12,0.5409407,0.44684120571428576,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-13,0.5409407,0.45525233142857147,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-14,0.5409407,0.46366345714285717,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-15,0.5409407,0.5409407,2023,2023-04,2023Q2,True,0.0,0.0
Canada,CAN,2023-04-16,0.53726083,0.5404150042857143,2023,2023-04,2023Q2,True,-0.0036798700000000295,-0.006802723477823069
Canada,CAN,2023-04-17,0.53726083,0.5398893085714286,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-18,0.53726083,0.5393636128571428,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-19,0.53726083,0.5388379171428571,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-20,0.53726083,0.5383122214285715,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-21,0.53726083,0.5377865257142858,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-22,0.53726083,0.53726083,2023,2023-04,2023Q2,True,0.0,0.0
Canada,CAN,2023-04-23,0.4379044,0.5230670542857143,2023,2023-04,2023Q2,True,-0.09935643,-0.18493146057195342
Canada,CAN,2023-04-24,0.4379044,0.5088732785714286,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-25,0.4379044,0.49467950285714296,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-26,0.4379044,0.4804857271428572,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-27,0.4379044,0.46629195142857144,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-28,0.4379044,0.45209817571428573,2023,2023-04,2023Q2,False,0.0,0.0
Canada,CAN,2023-04-29,0.4379044,0.4379044,2023,2023-04,2023Q2,True,0.0,0.0
Canada,CAN,2023-04-30,0.5519803,0.4542009571428572,2023,2023-04,2023Q2,True,0.11407589999999995,0.2605041191639088
Canada,CAN,2023-05-01,0.5519803,0.47049751428571435,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-02,0.5519803,0.4867940714285714,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-03,0.5519803,0.5030906285714286,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-04,0.5519803,0.5193871857142858,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-05,0.5519803,0.5356837428571428,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-06,0.5519803,0.5519803,2023,2023-05,2023Q2,True,0.0,0.0
Canada,CAN,2023-05-07,0.51886153,0.5472490471428572,2023,2023-05,2023Q2,True,-0.033118769999999964,-0.059999913040374775
Canada,CAN,2023-05-08,0.51886153,0.5425177942857143,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-09,0.51886153,0.5377865414285714,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-10,0.51886153,0.5330552885714286,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-11,0.51886153,0.5283240357142858,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-12,0.51886153,0.5235927828571428,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-13,0.51886153,0.51886153,2023,2023-05,2023Q2,True,0.0,0.0
Canada,CAN,2023-05-14,0.44158426,0.5078219199999999,2023,2023-05,2023Q2,True,-0.07727727000000001,-0.1489362103989479
Canada,CAN,2023-05-15,0.44158426,0.49678231,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-16,0.6145381,0.5104503914285715,2023,2023-05,2023Q2,False,0.17295383999999997,0.39166667761210494
Canada,CAN,2023-05-17,0.6145381,0.5241184728571429,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-18,0.6145381,0.5377865542857142,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-19,0.6145381,0.5514546357142857,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-20,0.6145381,0.5651227171428571,2023,2023-05,2023Q2,True,0.0,0.0
Canada,CAN,2023-05-21,0.17295384,0.5267469428571429,2023,2023-05,2023Q2,True,-0.44158425999999995,-0.7185628686000103
Canada,CAN,2023-05-22,0.17295384,0.4883711685714286,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-23,0.12879542,0.4189793571428571,2023,2023-05,2023Q2,False,-0.044158420000000004,-0.25531910710973515
Canada,CAN,2023-05-24,0.12879542,0.34958754571428574,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-25,0.12879542,0.2801957342857143,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-26,0.12879542,0.21080392285714283,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-27,0.12879542,0.1414121114285714,2023,2023-05,2023Q2,True,0.0,0.0
Canada,CAN,2023-05-28,0.12879542,0.1351037657142857,2023,2023-05,2023Q2,True,0.0,0.0
Canada,CAN,2023-05-29,0.12879542,0.12879542,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-05-30,0.12511554,0.12826972285714283,2023,2023-05,2023Q2,False,-0.0036798799999999965,-0.028571512869013493
Canada,CAN,2023-05-31,0.12511554,0.12774402571428572,2023,2023-05,2023Q2,False,0.0,0.0
Canada,CAN,2023-06-01,0.12511554,0.1272183285714286,2023,2023-06,2023Q2,False,0.0,0.0
Canada,CAN,2023-06-02,0.12511554,0.12669263142857143,2023,2023-06,2023Q2,False,0.0,0.0
Canada,CAN,2023-06-03,0.12511554,0.12616693428571427,2023,2023-06,2023Q2,True,0.0,0.0
Canada,CAN,2023-06-04,0.12511554,0.12564123714285713,2023,2023-06,2023Q2,True,0.0,0.0
Canada,CAN,2023-06-05,0.12511554,0.12511554,2023,2023-06,2023Q2,False,0.0,0.0
Canada,CAN,2023-06-06,0.1067162,0.12248706285714285,2023,2023-06,2023Q2,False,-0.01839934,-0.14705879061865534
Canada,CAN,2023-06-07,0.1067162,0.11985858571428572,2023,2023-06,2023Q2,False,0.0,0.0
Canada,CAN,2023-06-08,0.1067162,0.11723010857142857,2023,2023-06,2023Q2,False,0.0,0.0
Canada,CAN,2023-06-09,0.1067162,0.11460163142857141,2023,2023-06,2023Q2,False,0.0,0.0
Canada,CAN,2023-06-10,0.1067162,0.11197315428571429,2023,2023-06,2023Q2,True,0.0,0.0
Canada,CAN,2023-06-11,0.1067162,0.10934467714285713,2023,2023-06,2023Q2,True,0.0,0.0
Canada,CAN,2023-06-12,0.1067162,0.1067162,2023,2023-06,2023Q2,False,0.0,0.0
France,FRA,2020-01-09,0.0,0.0,2020,2020-01,2020Q1,False,,
France,FRA,2020-01-10,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-11,0.0,0.0,2020,2020-01,2020Q1,True,0.0,
France,FRA,2020-01-12,0.0,0.0,2020,2020-01,2020Q1,True,0.0,
France,FRA,2020-01-13,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-14,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-15,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-16,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-17,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-18,0.0,0.0,2020,2020-01,2020Q1,True,0.0,
France,FRA,2020-01-19,0.0,0.0,2020,2020-01,2020Q1,True,0.0,
France,FRA,2020-01-20,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-21,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-22,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-23,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-24,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-25,0.0,0.0,2020,2020-01,2020Q1,True,0.0,
France,FRA,2020-01-26,0.0,0.0,2020,2020-01,2020Q1,True,0.0,
France,FRA,2020-01-27,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-28,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-29,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-30,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-01-31,0.0,0.0,2020,2020-01,2020Q1,False,0.0,
France,FRA,2020-02-01,0.0,0.0,2020,2020-02,2020Q1,True,0.0,
France,FRA,2020-02-02,0.0,0.0,2020,2020-02,2020Q1,True,0.0,
France,FRA,2020-02-03,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-04,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-05,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-06,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-07,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-08,0.0,0.0,2020,2020-02,2020Q1,True,0.0,
France,FRA,2020-02-09,0.0,0.0,2020,2020-02,2020Q1,True,0.0,
France,FRA,2020-02-10,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-11,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-12,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-13,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-14,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-15,0.0,0.0,2020,2020-02,2020Q1,True,0.0,
France,FRA,2020-02-16,0.0,0.0,2020,2020-02,2020Q1,True,0.0,
France,FRA,2020-02-17,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-18,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-19,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-20,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-21,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-22,0.0,0.0,2020,2020-02,2020Q1,True,0.0,
France,FRA,2020-02-23,0.0,0.0,2020,2020-02,2020Q1,True,0.0,
France,FRA,2020-02-24,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-25,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-26,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-27,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-28,0.0,0.0,2020,2020-02,2020Q1,False,0.0,
France,FRA,2020-02-29,0.0,0.0,2020,2020-02,2020Q1,True,0.0,
France,FRA,2020-03-01,0.0,0.0,2020,2020-03,2020Q1,True,0.0,
France,FRA,2020-03-02,0.0,0.0,2020,2020-03,2020Q1,False,0.0,
France,FRA,2020-03-03,0.0,0.0,2020,2020-03,2020Q1,False,0.0,
France,FRA,2020-03-04,0.0,0.0,2020,2020-03,2020Q1,False,0.0,
France,FRA,2020-03-05,0.0,0.0,2020,2020-03,2020Q1,False,0.0,
France,FRA,2020-03-06,0.0,0.0,2020,2020-03,2020Q1,False,0.0,
France,FRA,2020-03-07,0.0,0.0,2020,2020-03,2020Q1,True,0.0,
France,FRA,2020-03-08,0.0,0.0,2020,2020-03,2020Q1,True,0.0,
France,FRA,2020-03-09,0.0,0.0,2020,2020-03,2020Q1,False,0.0,
France,FRA,2020-03-10,0.0,0.0,2020,2020-03,2020Q1,False,0.0,
France,FRA,2020-03-11,0.0,0.0,2020,2020-03,2020Q1,False,0.0,
France,FRA,2020-03-12,0.0,0.0,2020,2020-03,2020Q1,False,0.0,
France,FRA,2020-03-13,0.0,0.0,2020,2020-03,2020Q1,False,0.0,
France,FRA,2020-03-14,0.0,0.0,2020,2020-03,2020Q1,True,0.0,
France,FRA,2020-03-15,0.0955679,0.013652557142857142,2020,2020-03,2020Q1,True,0.0955679,
France,FRA,2020-03-16,0.0955679,0.027305114285714284,2020,2020-03,2020Q1,False,0.0,0.0
France,FRA,2020-03-17,0.0955679,0.04095767142857143,2020,2020-03,2020Q1,False,0.0,0.0
France,FRA,2020-03-18,0.0955679,0.05461022857142857,2020,2020-03,2020Q1,False,0.0,0.0
France,FRA,2020-03-19,0.0955679,0.0682627857142857,2020,2020-03,2020Q1,False,0.0,0.0
France,FRA,2020-03-20,0.0955679,0.08191534285714286,2020,2020-03,2020Q1,False,0.0,0.0
France,FRA,2020-03-21,0.0955679,0.0955679,2020,2020-03,2020Q1,True,0.0,0.0
France,FRA,2020-03-22,1.4890811,0.29464121428571427,2020,2020-03,2020Q1,True,1.3935132,14.581393961780053
France,FRA,2020-03-23,1.4890811,0.49371452857142856,2020,2020-03,2020Q1,False,0.0,0.0
France,FRA,2020-03-24,1.4890811,0.6927878428571429,2020,2020-03,2020Q1,False,0.0,0.0
France,FRA,2020-03-25,1.4890811,0.8918611571428572,2020,2020-03,2020Q1,False,0.0,0.0
France,FRA,2020-03-26,1.4890811,1.0909344714285714,2020,2020-03,2020Q1,False,0.0,0.0
France,FRA,2020-03-27,1.4890811,1.2900077857142855,2020,2020-03,2020Q1,False,0.0,0.0
France,FRA,2020-03-28,1.4890811,1.4890811,2020,2020-03,2020Q1,True,0.0,0.0
France,FRA,2020-03-29,4.442796,1.9110403714285715,2020,2020-03,2020Q1,True,2.9537149000000005,1.9835822911189998
France,FRA,2020-03-30,4.442796,2.332999642857143,2020,2020-03,2020Q1,False,0.0,0.0
France,FRA,2020-03-31,4.442796,2.754958914285715,2020,2020-03,2020Q1,False,0.0,0.0
France,FRA,2020-04-01,4.442796,3.176918185714286,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-02,4.442796,3.5988774571428577,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-03,4.442796,4.020836728571429,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-04,4.442796,4.442796,2020,2020-04,2020Q2,True,0.0,0.0
France,FRA,2020-04-05,7.2809405,4.848245214285714,2020,2020-04,2020Q2,True,2.8381444999999994,0.63881945063424
France,FRA,2020-04-06,7.2809405,5.253694428571428,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-07,7.2809405,5.659143642857143,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-08,7.2809405,6.0645928571428565,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-09,7.2809405,6.470042071428572,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-10,7.2809405,6.875491285714285,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-11,7.2809405,7.2809405,2020,2020-04,2020Q2,True,0.0,0.0
France,FRA,2020-04-12,7.4320707,7.302530528571429,2020,2020-04,2020Q2,True,0.15113019999999988,0.020756961274439822
France,FRA,2020-04-13,7.4320707,7.324120557142857,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-14,7.4320707,7.3457105857142855,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-15,7.4320707,7.367300614285715,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-16,7.4320707,7.388890642857143,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-17,7.4320707,7.410480671428571,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-18,7.4320707,7.4320707,2020,2020-04,2020Q2,True,0.0,0.0
France,FRA,2020-04-19,6.06745,7.237124885714286,2020,2020-04,2020Q2,True,-1.3646206999999997,-0.1836124486813614
France,FRA,2020-04-20,6.06745,7.0421790714285715,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-21,6.06745,6.8472332571428565,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-22,6.06745,6.652287442857142,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-23,6.06745,6.457341628571428,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-24,6.06745,6.262395814285713,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-25,6.06745,6.06745,2020,2020-04,2020Q2,True,0.0,0.0
France,FRA,2020-04-26,4.6583796,5.866154228571427,2020,2020-04,2020Q2,True,-1.4090704,-0.2322343653429365
France,FRA,2020-04-27,4.6583796,5.664858457142857,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-28,4.6583796,5.463562685714286,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-29,4.6583796,5.262266914285715,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-04-30,4.6583796,5.060971142857143,2020,2020-04,2020Q2,False,0.0,0.0
France,FRA,2020-05-01,4.6583796,4.859675371428572,2020,2020-05,2020Q2,False,0.0,0.0
France,FRA,2020-05-02,4.6583796,4.6583796,2020,2020-05,2020Q2,True,0.0,0.0
France,FRA,2020-05-03,3.124848,4.439303657142857,2020,2020-05,2020Q2,True,-1.5335315999999999,-0.3291985049908771
France,FRA,2020-05-04,3.124848,4.2202277142857145,2020,2020-05,2020Q2,False,0.0,0.0
France,FRA,2020-05-05,3.124848,4.001151771428572,2020,2020-05,2020Q2,False,0.0,0.0
France,FRA,2020-05-06,3.124848,3.7820758285714287,2020,2020-05,2020Q2,False,0.0,0.0
France,FRA,2020-05-07,3.124848,3.562999885714286,2020,2020-05,2020Q2,False,0.0,0.0
France,FRA,2020-05-08,3.124848,3.343923942857143,2020,2020-05,2020Q2,False,0.0,0.0
France,FRA,2020-05-09,3.124848,3.124848,2020,2020-05,2020Q2,True,0.0,0.0
France,FRA,2020-05-10,2.3469698,3.013722542857143,2020,2020-05,2020Q2,True,-0.7778782,-0.24893313210754564
